idavaliacao,idfrase,valor
428b55c5-cd66-43d8-8e2b-fe37e4d94544,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,24e269be-4049-45df-811f-67666cb986bc,0
428b55c5-cd66-43d8-8e2b-fe37e4d94544,2835ed85-fa74-4950-8c8b-d648467630fc,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,3e58e2ea-edee-4354-bb2e-f90461d874d1,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,3f83db3f-2748-4bae-bc85-5013a12d746e,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,4139d57c-5d98-4dec-8914-7757f7986bfb,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,42e8ae36-89aa-4e84-983e-571a0b695af8,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,5867e180-9785-471c-b188-066523c7a9c6,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,592ac40b-4132-4f51-950c-5fd4350e9b53,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,698822fe-9bd3-4503-a133-b8add18dd732,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,714f4085-2ccf-4a1a-997c-f0a789c3eb37,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,0
428b55c5-cd66-43d8-8e2b-fe37e4d94544,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,84efadb3-4340-49c8-9e01-2059873e207c,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,870cd564-9c4a-4843-8b1c-3bfd113e25bf,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,88553634-9f30-47d7-84d9-769324235e09,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,8a823e38-d132-4185-9042-19a479ba2f9e,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,8cfdf231-27c6-4a5e-81c9-18636b887cfc,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,8efd5c46-e757-40a2-b186-3cb6ecdfc633,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,930f9c6f-7896-46e1-86ed-b6b11296dfb8,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,a580b045-2783-4cfa-bab6-08d23c757a90,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,a91f762d-7198-4e0e-8eca-a63854433339,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,a9a24579-904f-40be-9347-f7309ca2a897,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,0
428b55c5-cd66-43d8-8e2b-fe37e4d94544,b5e14fff-36ab-44b7-afed-cd4656c51ea1,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,beca0a12-87a2-4318-9833-6ab40fc426f2,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,c07df549-3624-4f55-9927-eb212ddd5673,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,0
428b55c5-cd66-43d8-8e2b-fe37e4d94544,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,d9425451-5897-4baa-9880-d3f707eff195,2
428b55c5-cd66-43d8-8e2b-fe37e4d94544,db72a39d-1e47-4708-a265-3f54a824368f,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,db834a42-95f1-422b-8ee4-54adc1aacff8,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,e08509d5-ab33-4515-8859-c1e5c80195ee,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,f480c751-70e7-43c1-a2be-5e41392a08ec,1
428b55c5-cd66-43d8-8e2b-fe37e4d94544,f6ad0303-a064-4aad-a73e-b17451e86f66,3
428b55c5-cd66-43d8-8e2b-fe37e4d94544,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,1
4300f9d9-993b-4063-b49d-b51cd9720401,01890485-2713-4bd8-892d-46793b1bca27,1
4300f9d9-993b-4063-b49d-b51cd9720401,094399eb-fd51-4d10-898e-e14f2b68cf38,1
4300f9d9-993b-4063-b49d-b51cd9720401,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,0
4300f9d9-993b-4063-b49d-b51cd9720401,0aa77e93-326e-4e35-83e6-22d58a2419fd,3
4300f9d9-993b-4063-b49d-b51cd9720401,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
4300f9d9-993b-4063-b49d-b51cd9720401,144b8f8d-0b72-438b-821a-795837ef8fad,2
4300f9d9-993b-4063-b49d-b51cd9720401,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
4300f9d9-993b-4063-b49d-b51cd9720401,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
4300f9d9-993b-4063-b49d-b51cd9720401,24e269be-4049-45df-811f-67666cb986bc,0
4300f9d9-993b-4063-b49d-b51cd9720401,2835ed85-fa74-4950-8c8b-d648467630fc,1
4300f9d9-993b-4063-b49d-b51cd9720401,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
4300f9d9-993b-4063-b49d-b51cd9720401,3e58e2ea-edee-4354-bb2e-f90461d874d1,2
4300f9d9-993b-4063-b49d-b51cd9720401,3f83db3f-2748-4bae-bc85-5013a12d746e,2
4300f9d9-993b-4063-b49d-b51cd9720401,4139d57c-5d98-4dec-8914-7757f7986bfb,3
4300f9d9-993b-4063-b49d-b51cd9720401,42e8ae36-89aa-4e84-983e-571a0b695af8,0
4300f9d9-993b-4063-b49d-b51cd9720401,54d9123c-365e-4a9a-b7c5-041e2041b8e8,0
4300f9d9-993b-4063-b49d-b51cd9720401,5867e180-9785-471c-b188-066523c7a9c6,2
4300f9d9-993b-4063-b49d-b51cd9720401,592ac40b-4132-4f51-950c-5fd4350e9b53,1
4300f9d9-993b-4063-b49d-b51cd9720401,698822fe-9bd3-4503-a133-b8add18dd732,2
4300f9d9-993b-4063-b49d-b51cd9720401,714f4085-2ccf-4a1a-997c-f0a789c3eb37,2
4300f9d9-993b-4063-b49d-b51cd9720401,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
4300f9d9-993b-4063-b49d-b51cd9720401,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
4300f9d9-993b-4063-b49d-b51cd9720401,84efadb3-4340-49c8-9e01-2059873e207c,2
4300f9d9-993b-4063-b49d-b51cd9720401,870cd564-9c4a-4843-8b1c-3bfd113e25bf,2
4300f9d9-993b-4063-b49d-b51cd9720401,88553634-9f30-47d7-84d9-769324235e09,1
4300f9d9-993b-4063-b49d-b51cd9720401,8a823e38-d132-4185-9042-19a479ba2f9e,0
4300f9d9-993b-4063-b49d-b51cd9720401,8cfdf231-27c6-4a5e-81c9-18636b887cfc,0
4300f9d9-993b-4063-b49d-b51cd9720401,8efd5c46-e757-40a2-b186-3cb6ecdfc633,2
4300f9d9-993b-4063-b49d-b51cd9720401,930f9c6f-7896-46e1-86ed-b6b11296dfb8,2
4300f9d9-993b-4063-b49d-b51cd9720401,a580b045-2783-4cfa-bab6-08d23c757a90,0
4300f9d9-993b-4063-b49d-b51cd9720401,a91f762d-7198-4e0e-8eca-a63854433339,3
4300f9d9-993b-4063-b49d-b51cd9720401,a9a24579-904f-40be-9347-f7309ca2a897,3
4300f9d9-993b-4063-b49d-b51cd9720401,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
4300f9d9-993b-4063-b49d-b51cd9720401,b5e14fff-36ab-44b7-afed-cd4656c51ea1,3
4300f9d9-993b-4063-b49d-b51cd9720401,beca0a12-87a2-4318-9833-6ab40fc426f2,0
4300f9d9-993b-4063-b49d-b51cd9720401,c07df549-3624-4f55-9927-eb212ddd5673,2
4300f9d9-993b-4063-b49d-b51cd9720401,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,0
4300f9d9-993b-4063-b49d-b51cd9720401,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
4300f9d9-993b-4063-b49d-b51cd9720401,d9425451-5897-4baa-9880-d3f707eff195,2
4300f9d9-993b-4063-b49d-b51cd9720401,db72a39d-1e47-4708-a265-3f54a824368f,3
4300f9d9-993b-4063-b49d-b51cd9720401,db834a42-95f1-422b-8ee4-54adc1aacff8,3
4300f9d9-993b-4063-b49d-b51cd9720401,e08509d5-ab33-4515-8859-c1e5c80195ee,2
4300f9d9-993b-4063-b49d-b51cd9720401,f480c751-70e7-43c1-a2be-5e41392a08ec,1
4300f9d9-993b-4063-b49d-b51cd9720401,f6ad0303-a064-4aad-a73e-b17451e86f66,2
4300f9d9-993b-4063-b49d-b51cd9720401,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,0
4627ccbe-021d-41d5-add5-8a671fb7a566,01890485-2713-4bd8-892d-46793b1bca27,3
4627ccbe-021d-41d5-add5-8a671fb7a566,094399eb-fd51-4d10-898e-e14f2b68cf38,3
4627ccbe-021d-41d5-add5-8a671fb7a566,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,0
4627ccbe-021d-41d5-add5-8a671fb7a566,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
4627ccbe-021d-41d5-add5-8a671fb7a566,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
4627ccbe-021d-41d5-add5-8a671fb7a566,144b8f8d-0b72-438b-821a-795837ef8fad,1
4627ccbe-021d-41d5-add5-8a671fb7a566,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
4627ccbe-021d-41d5-add5-8a671fb7a566,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,3
4627ccbe-021d-41d5-add5-8a671fb7a566,24e269be-4049-45df-811f-67666cb986bc,1
4627ccbe-021d-41d5-add5-8a671fb7a566,2835ed85-fa74-4950-8c8b-d648467630fc,3
4627ccbe-021d-41d5-add5-8a671fb7a566,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
4627ccbe-021d-41d5-add5-8a671fb7a566,3e58e2ea-edee-4354-bb2e-f90461d874d1,1
4627ccbe-021d-41d5-add5-8a671fb7a566,3f83db3f-2748-4bae-bc85-5013a12d746e,0
4627ccbe-021d-41d5-add5-8a671fb7a566,4139d57c-5d98-4dec-8914-7757f7986bfb,2
4627ccbe-021d-41d5-add5-8a671fb7a566,42e8ae36-89aa-4e84-983e-571a0b695af8,1
4627ccbe-021d-41d5-add5-8a671fb7a566,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
4627ccbe-021d-41d5-add5-8a671fb7a566,5867e180-9785-471c-b188-066523c7a9c6,1
4627ccbe-021d-41d5-add5-8a671fb7a566,592ac40b-4132-4f51-950c-5fd4350e9b53,1
4627ccbe-021d-41d5-add5-8a671fb7a566,698822fe-9bd3-4503-a133-b8add18dd732,3
4627ccbe-021d-41d5-add5-8a671fb7a566,714f4085-2ccf-4a1a-997c-f0a789c3eb37,2
4627ccbe-021d-41d5-add5-8a671fb7a566,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
4627ccbe-021d-41d5-add5-8a671fb7a566,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
4627ccbe-021d-41d5-add5-8a671fb7a566,84efadb3-4340-49c8-9e01-2059873e207c,1
4627ccbe-021d-41d5-add5-8a671fb7a566,870cd564-9c4a-4843-8b1c-3bfd113e25bf,2
4627ccbe-021d-41d5-add5-8a671fb7a566,88553634-9f30-47d7-84d9-769324235e09,1
4627ccbe-021d-41d5-add5-8a671fb7a566,8a823e38-d132-4185-9042-19a479ba2f9e,1
4627ccbe-021d-41d5-add5-8a671fb7a566,8cfdf231-27c6-4a5e-81c9-18636b887cfc,0
4627ccbe-021d-41d5-add5-8a671fb7a566,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
4627ccbe-021d-41d5-add5-8a671fb7a566,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
4627ccbe-021d-41d5-add5-8a671fb7a566,a580b045-2783-4cfa-bab6-08d23c757a90,1
4627ccbe-021d-41d5-add5-8a671fb7a566,a91f762d-7198-4e0e-8eca-a63854433339,1
4627ccbe-021d-41d5-add5-8a671fb7a566,a9a24579-904f-40be-9347-f7309ca2a897,1
4627ccbe-021d-41d5-add5-8a671fb7a566,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,0
4627ccbe-021d-41d5-add5-8a671fb7a566,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
4627ccbe-021d-41d5-add5-8a671fb7a566,beca0a12-87a2-4318-9833-6ab40fc426f2,1
4627ccbe-021d-41d5-add5-8a671fb7a566,c07df549-3624-4f55-9927-eb212ddd5673,1
4627ccbe-021d-41d5-add5-8a671fb7a566,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,2
4627ccbe-021d-41d5-add5-8a671fb7a566,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
4627ccbe-021d-41d5-add5-8a671fb7a566,d9425451-5897-4baa-9880-d3f707eff195,3
4627ccbe-021d-41d5-add5-8a671fb7a566,db72a39d-1e47-4708-a265-3f54a824368f,0
4627ccbe-021d-41d5-add5-8a671fb7a566,db834a42-95f1-422b-8ee4-54adc1aacff8,3
4627ccbe-021d-41d5-add5-8a671fb7a566,e08509d5-ab33-4515-8859-c1e5c80195ee,1
4627ccbe-021d-41d5-add5-8a671fb7a566,f480c751-70e7-43c1-a2be-5e41392a08ec,1
4627ccbe-021d-41d5-add5-8a671fb7a566,f6ad0303-a064-4aad-a73e-b17451e86f66,2
4627ccbe-021d-41d5-add5-8a671fb7a566,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,3
4d450a19-4402-48f2-823a-268ffa3d83e9,01890485-2713-4bd8-892d-46793b1bca27,3
4d450a19-4402-48f2-823a-268ffa3d83e9,094399eb-fd51-4d10-898e-e14f2b68cf38,0
4d450a19-4402-48f2-823a-268ffa3d83e9,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
4d450a19-4402-48f2-823a-268ffa3d83e9,0aa77e93-326e-4e35-83e6-22d58a2419fd,1
4d450a19-4402-48f2-823a-268ffa3d83e9,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,0
4d450a19-4402-48f2-823a-268ffa3d83e9,144b8f8d-0b72-438b-821a-795837ef8fad,1
4d450a19-4402-48f2-823a-268ffa3d83e9,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
4d450a19-4402-48f2-823a-268ffa3d83e9,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,0
4d450a19-4402-48f2-823a-268ffa3d83e9,24e269be-4049-45df-811f-67666cb986bc,3
4d450a19-4402-48f2-823a-268ffa3d83e9,2835ed85-fa74-4950-8c8b-d648467630fc,0
4d450a19-4402-48f2-823a-268ffa3d83e9,341fb2d9-1e39-474b-84e7-b7343aa24a34,0
4d450a19-4402-48f2-823a-268ffa3d83e9,3e58e2ea-edee-4354-bb2e-f90461d874d1,0
4d450a19-4402-48f2-823a-268ffa3d83e9,3f83db3f-2748-4bae-bc85-5013a12d746e,2
4d450a19-4402-48f2-823a-268ffa3d83e9,4139d57c-5d98-4dec-8914-7757f7986bfb,3
4d450a19-4402-48f2-823a-268ffa3d83e9,42e8ae36-89aa-4e84-983e-571a0b695af8,3
4d450a19-4402-48f2-823a-268ffa3d83e9,54d9123c-365e-4a9a-b7c5-041e2041b8e8,1
4d450a19-4402-48f2-823a-268ffa3d83e9,5867e180-9785-471c-b188-066523c7a9c6,3
4d450a19-4402-48f2-823a-268ffa3d83e9,592ac40b-4132-4f51-950c-5fd4350e9b53,1
4d450a19-4402-48f2-823a-268ffa3d83e9,698822fe-9bd3-4503-a133-b8add18dd732,1
4d450a19-4402-48f2-823a-268ffa3d83e9,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
4d450a19-4402-48f2-823a-268ffa3d83e9,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,3
4d450a19-4402-48f2-823a-268ffa3d83e9,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,0
4d450a19-4402-48f2-823a-268ffa3d83e9,84efadb3-4340-49c8-9e01-2059873e207c,0
4d450a19-4402-48f2-823a-268ffa3d83e9,870cd564-9c4a-4843-8b1c-3bfd113e25bf,0
4d450a19-4402-48f2-823a-268ffa3d83e9,88553634-9f30-47d7-84d9-769324235e09,2
4d450a19-4402-48f2-823a-268ffa3d83e9,8a823e38-d132-4185-9042-19a479ba2f9e,3
4d450a19-4402-48f2-823a-268ffa3d83e9,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
4d450a19-4402-48f2-823a-268ffa3d83e9,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
4d450a19-4402-48f2-823a-268ffa3d83e9,930f9c6f-7896-46e1-86ed-b6b11296dfb8,0
4d450a19-4402-48f2-823a-268ffa3d83e9,a580b045-2783-4cfa-bab6-08d23c757a90,2
4d450a19-4402-48f2-823a-268ffa3d83e9,a91f762d-7198-4e0e-8eca-a63854433339,1
4d450a19-4402-48f2-823a-268ffa3d83e9,a9a24579-904f-40be-9347-f7309ca2a897,2
4d450a19-4402-48f2-823a-268ffa3d83e9,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
4d450a19-4402-48f2-823a-268ffa3d83e9,b5e14fff-36ab-44b7-afed-cd4656c51ea1,2
4d450a19-4402-48f2-823a-268ffa3d83e9,beca0a12-87a2-4318-9833-6ab40fc426f2,2
4d450a19-4402-48f2-823a-268ffa3d83e9,c07df549-3624-4f55-9927-eb212ddd5673,1
4d450a19-4402-48f2-823a-268ffa3d83e9,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,1
4d450a19-4402-48f2-823a-268ffa3d83e9,cd0c0159-1217-48be-a34d-59ccda5ce1a5,0
4d450a19-4402-48f2-823a-268ffa3d83e9,d9425451-5897-4baa-9880-d3f707eff195,0
4d450a19-4402-48f2-823a-268ffa3d83e9,db72a39d-1e47-4708-a265-3f54a824368f,0
4d450a19-4402-48f2-823a-268ffa3d83e9,db834a42-95f1-422b-8ee4-54adc1aacff8,1
4d450a19-4402-48f2-823a-268ffa3d83e9,e08509d5-ab33-4515-8859-c1e5c80195ee,1
4d450a19-4402-48f2-823a-268ffa3d83e9,f480c751-70e7-43c1-a2be-5e41392a08ec,0
4d450a19-4402-48f2-823a-268ffa3d83e9,f6ad0303-a064-4aad-a73e-b17451e86f66,1
4d450a19-4402-48f2-823a-268ffa3d83e9,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,0
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,01890485-2713-4bd8-892d-46793b1bca27,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,094399eb-fd51-4d10-898e-e14f2b68cf38,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,0aa77e93-326e-4e35-83e6-22d58a2419fd,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,144b8f8d-0b72-438b-821a-795837ef8fad,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,24e269be-4049-45df-811f-67666cb986bc,0
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,2835ed85-fa74-4950-8c8b-d648467630fc,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,3e58e2ea-edee-4354-bb2e-f90461d874d1,1
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,3f83db3f-2748-4bae-bc85-5013a12d746e,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,4139d57c-5d98-4dec-8914-7757f7986bfb,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,42e8ae36-89aa-4e84-983e-571a0b695af8,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,5867e180-9785-471c-b188-066523c7a9c6,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,592ac40b-4132-4f51-950c-5fd4350e9b53,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,698822fe-9bd3-4503-a133-b8add18dd732,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,714f4085-2ccf-4a1a-997c-f0a789c3eb37,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,84efadb3-4340-49c8-9e01-2059873e207c,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,88553634-9f30-47d7-84d9-769324235e09,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,8a823e38-d132-4185-9042-19a479ba2f9e,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,8cfdf231-27c6-4a5e-81c9-18636b887cfc,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,8efd5c46-e757-40a2-b186-3cb6ecdfc633,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,a580b045-2783-4cfa-bab6-08d23c757a90,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,a91f762d-7198-4e0e-8eca-a63854433339,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,a9a24579-904f-40be-9347-f7309ca2a897,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,b5e14fff-36ab-44b7-afed-cd4656c51ea1,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,beca0a12-87a2-4318-9833-6ab40fc426f2,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,c07df549-3624-4f55-9927-eb212ddd5673,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,d9425451-5897-4baa-9880-d3f707eff195,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,db72a39d-1e47-4708-a265-3f54a824368f,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,db834a42-95f1-422b-8ee4-54adc1aacff8,2
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,e08509d5-ab33-4515-8859-c1e5c80195ee,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,f480c751-70e7-43c1-a2be-5e41392a08ec,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,f6ad0303-a064-4aad-a73e-b17451e86f66,3
4db40e91-4696-4a0f-b1e9-dba9ac6ff9ea,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,3
55de2a1d-ed19-4d3c-899a-3dd5ec19d83f,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
55de2a1d-ed19-4d3c-899a-3dd5ec19d83f,592ac40b-4132-4f51-950c-5fd4350e9b53,2
55de2a1d-ed19-4d3c-899a-3dd5ec19d83f,698822fe-9bd3-4503-a133-b8add18dd732,1
55de2a1d-ed19-4d3c-899a-3dd5ec19d83f,88553634-9f30-47d7-84d9-769324235e09,2
55de2a1d-ed19-4d3c-899a-3dd5ec19d83f,e08509d5-ab33-4515-8859-c1e5c80195ee,1
57d08dd2-d626-497e-aed0-571da98b8bc7,8cfdf231-27c6-4a5e-81c9-18636b887cfc,2
6407ee8a-9526-46df-983d-9c7a23aa3f4c,592ac40b-4132-4f51-950c-5fd4350e9b53,2
685139f5-09bc-4e4b-b69e-df5309e5be57,01890485-2713-4bd8-892d-46793b1bca27,1
685139f5-09bc-4e4b-b69e-df5309e5be57,094399eb-fd51-4d10-898e-e14f2b68cf38,2
685139f5-09bc-4e4b-b69e-df5309e5be57,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
685139f5-09bc-4e4b-b69e-df5309e5be57,0aa77e93-326e-4e35-83e6-22d58a2419fd,1
685139f5-09bc-4e4b-b69e-df5309e5be57,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
685139f5-09bc-4e4b-b69e-df5309e5be57,144b8f8d-0b72-438b-821a-795837ef8fad,1
685139f5-09bc-4e4b-b69e-df5309e5be57,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
685139f5-09bc-4e4b-b69e-df5309e5be57,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
685139f5-09bc-4e4b-b69e-df5309e5be57,24e269be-4049-45df-811f-67666cb986bc,0
685139f5-09bc-4e4b-b69e-df5309e5be57,2835ed85-fa74-4950-8c8b-d648467630fc,2
685139f5-09bc-4e4b-b69e-df5309e5be57,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
685139f5-09bc-4e4b-b69e-df5309e5be57,3e58e2ea-edee-4354-bb2e-f90461d874d1,0
685139f5-09bc-4e4b-b69e-df5309e5be57,3f83db3f-2748-4bae-bc85-5013a12d746e,3
685139f5-09bc-4e4b-b69e-df5309e5be57,4139d57c-5d98-4dec-8914-7757f7986bfb,1
685139f5-09bc-4e4b-b69e-df5309e5be57,42e8ae36-89aa-4e84-983e-571a0b695af8,2
685139f5-09bc-4e4b-b69e-df5309e5be57,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
685139f5-09bc-4e4b-b69e-df5309e5be57,5867e180-9785-471c-b188-066523c7a9c6,1
685139f5-09bc-4e4b-b69e-df5309e5be57,592ac40b-4132-4f51-950c-5fd4350e9b53,2
685139f5-09bc-4e4b-b69e-df5309e5be57,698822fe-9bd3-4503-a133-b8add18dd732,3
685139f5-09bc-4e4b-b69e-df5309e5be57,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
685139f5-09bc-4e4b-b69e-df5309e5be57,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
685139f5-09bc-4e4b-b69e-df5309e5be57,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
685139f5-09bc-4e4b-b69e-df5309e5be57,84efadb3-4340-49c8-9e01-2059873e207c,0
685139f5-09bc-4e4b-b69e-df5309e5be57,870cd564-9c4a-4843-8b1c-3bfd113e25bf,1
685139f5-09bc-4e4b-b69e-df5309e5be57,88553634-9f30-47d7-84d9-769324235e09,2
685139f5-09bc-4e4b-b69e-df5309e5be57,8a823e38-d132-4185-9042-19a479ba2f9e,1
