"strong_code","language","lemma","transliteration"
"H4880b","hebrew","מִשּׁוֹט","mish.shot"
"H4881a","hebrew","מְשֻכָֿה","me.su.khah"
"H4881b","hebrew","מְשֻׂכָּה","me.su.khah"
"H4882","hebrew","מְשׁוּסָה","me.shu.sah"
"H4883","hebrew","מַשּׂוֹר","mas.s.vor"
"H4884","hebrew","מְשׂוּרָה","me.su.rah"
"H4885","hebrew","מָשׂוֹשׂ","ma.s.vo.s"
"H4886","hebrew","מָשַׁח","ma.shach"
"H4887","hebrew","מְשַׁח","me.shach"
"H4888a","hebrew","מִשְׁחָה","mish.chah"
"H4888b","hebrew","מָשְׁחָה","mash.chah"
"H4889","hebrew","מַשְׁחִית","mash.chit"
"H4890","hebrew","מִשְׂחַק","mis.chaq"
"H4891","hebrew","מִשְׁחָר","mish.char"
"H4892","hebrew","מַשְׁחֵת","mash.chet"
"H4893a","hebrew","מִשְׁחַת","mish.chat"
"H4893b","hebrew","מָשְׁחָת","mish.chat"
"H4894a","hebrew","מִשְׁטָח","mish.tach"
"H4894b","hebrew","מִשְׁטוֹחַ","mish.to.ach"
"H4895","hebrew","מַשְׂטֵמָה","mas.te.mah"
"H4896","hebrew","מִשְׁטָר","mish.tar"
"H4897","hebrew","מֶ֫שִׁי","me.shi"
"H4898","hebrew","מְשֵׁיזַבְאֵל","me.she.zav.el"
"H4899","hebrew","מָשִׁיחַ","ma.shi.ach"
"H4900","hebrew","מָשַׁךְ","ma.shakh"
"H4901","hebrew","מֶ֫שֶׁךְ","me.shekh"
"H4902","hebrew","מֶ֫שֶׁךְ","me.shekh"
"H4903","hebrew","מִשְׁכַּב","mish.kav"
"H4904","hebrew","מִשְׁכָּב","mish.kav"
"H4905","hebrew","מַשְׂכִּיל","mas.kil"
"H4906","hebrew","מַשְׂכִּית","mas.kit"
"H4907","hebrew","מִשְׁכַּן","mish.kan"
"H4908","hebrew","מִשְׁכָּן","mish.kan"
"H4909","hebrew","מַשְׂכֹּ֫רֶת","mas.ko.ret"
"H4910","hebrew","מָשַׁל","ma.shal"
"H4911a","hebrew","מָשַׁל","ma.shal"
"H4911b","hebrew","מָשַׁל","ma.shal"
"H4912","hebrew","מָשָׁל","ma.shal"
"H4913","hebrew","מָשָׁל","ma.shal"
"H4914","hebrew","מְשֹׁל","me.shol"
"H4915a","hebrew","מֹ֫שֶׁל","mo.shel"
"H4915b","hebrew","מֹ֫שֶׁל","mo.shel"
"H4916a","hebrew","מִשְׁלַח","mish.lach"
"H4916b","hebrew","מִשְׁלוֹחַ","mish.lo.ach"
"H4917","hebrew","מִשְׁלַ֫חַת","mish.la.chat"
"H4918","hebrew","מְשֻׁלָּם","me.shul.lam"
"H4919","hebrew","מְשִׁלֵּמוֹת","me.shil.le.mot"
"H4920","hebrew","מְשֶׁלֶמְיָהוּ","me.she.lem.yah"
"H4921","hebrew","מְשִׁלֵּמִית","me.shil.le.mit"
"H4922","hebrew","מְשֻׁלֶּ֫מֶת","me.shul.le.met"
"H4923","hebrew","מְשַׁמָּה","me.sham.mah"
"H4924a","hebrew","שָׁמָן","she.man"
"H4924b","hebrew","מִשְׁמָן","mish.man"
"H4924c","hebrew","מַשְׁמָן","mash.man"
"H4925","hebrew","מִשְׁמַנָּה","mish.man.nah"
"H4926","hebrew","מִשְׁמָע","mish.ma"
"H4927","hebrew","מִשְׁמָע","mish.ma"
"H4928","hebrew","מִשְׁמַ֫עַת","mish.ma.at"
"H4929","hebrew","מִשְׁמָר","mish.mar"
"H4930","hebrew","מַשְׂמְרָה","mas.m.rah"
"H4931","hebrew","מִשְׁמֶ֫רֶת","mish.me.ret"
"H4932","hebrew","מִשְׁנֶה","mish.neh"
"H4933","hebrew","מְשִׁסָּה","me.shis.sah"
"H4934","hebrew","מִשְׁעוֹל","mish.ol"
"H4935","hebrew","מִשְׁעִי","mish.i"
"H4936","hebrew","מִשְׁעָם","mish.am"
"H4937a","hebrew","מִשְׁעָן","mish.an"
"H4937b","hebrew","מִשְׁעֵן","mish.en"
"H4938a","hebrew","מִשְׁעֵנָה","mish.e.nah"
"H4938b","hebrew","מִשְׁעֶ֫נֶת","mish.e.net"
"H4939","hebrew","מִשְׂפָּח","mis.pach"
"H4940","hebrew","מִשְׁפָּחָה","mish.pa.chah"
"H4941","hebrew","מִשְׁפָּט","mish.pat"
"H4942","hebrew","מִשְׁפְּתַ֫יִם","mish.pat"
"H4943","hebrew","מֶ֫שֶׁק","me.sheq"
"H4944","hebrew","מַשָּׁק","mash.shaq"
"H4945a","hebrew","מַשְׁקֶה","mash.qeh"
"H4945b","hebrew","מַשְׁקֶה","mash.qeh"
"H4946","hebrew","מִשְׁקוֹל","mish.qol"
"H4947","hebrew","מַשְׁקוֹף","mash.qoph"
"H4948","hebrew","מִשְׁקָל","mish.qal"
"H4949","hebrew","מִשְׁקֶ֫לֶת","mish.qe.let"
"H4950","hebrew","מִשְׁקָע","mish.qa"
"H4951","hebrew","מִשְׂרָה","mis.rah"
"H4952","hebrew","מִשְׁרָה","mish.rah"
"H4953","hebrew","מַשְׁרוֹקִי","mash.ro.qi"
"H4954","hebrew","מִשְׁרָעִי","mish.ra.i"
"H4955","hebrew","מִשְׂרָפָה","mis.ra.phah"
"H4956","hebrew","מִשְׂרְפוֹת מַיִם","mis.r.phot ma.yim"
"H4957","hebrew","מַשְׂרֵקָה","mas.re.qah"
"H4958","hebrew","מַשְׂרֵת","mas.ret"
"H4959","hebrew","מָשַׁשׁ","ma.shash"
"H4960","hebrew","מִשְׁתֶּה","mish.teh"
"H4961","hebrew","מִשְׁתֶּה","mish.teh"
"H4962","hebrew","מַת","mat"
"H4963","hebrew","מַתְבֵּן","mat.ben"
"H4964","hebrew","מֶ֫תֶג","me.teg"
"H4965","hebrew","מֶתֶג הָאַמָּה","me.teg ha.am.mah"
"H4966","hebrew","מָתוֹק","ma.toq"
"H4967","hebrew","מְתוּשָׁאֵל","me.tu.sha.el"
"H4968","hebrew","מְתוּשֶׁ֫לַח","me.tu.she.lach"
"H4969","hebrew","מָתַח","ma.tach"
"H4970","hebrew","מָתַי","ma.tay"
"H4971","hebrew","מַתְכֹ֫נֶת","mat.kho.net"
"H4972","hebrew","מַתְּלָאָה","mat.t.la.ah"
"H4973","hebrew","מְתַלְּעוֹת","me.tal.l.ah"
"H4974","hebrew","מְתֹם","me.tom"
"H4975","hebrew","מׇתְנַ֫יִם","mo.ten"
"H4976","hebrew","מַתָּן","mat.tan"
"H4977","hebrew","מַתָּן","mat.tan"
"H4978","hebrew","מַתְּנָא","mat.t.na"
"H4979","hebrew","מַתָּנָה","mat.ta.nah"
"H4980","hebrew","מַתָּנָה","mat.ta.nah"
"H4981","hebrew","מִתְנִי","mit.ni"
"H4982","hebrew","מַתְּנַי","mat.t.nay"
"H4983","hebrew","מַתַּנְיָ֫הוּ","mat.tan.yah"
"H4984","hebrew","מִתְנַשֵּׂא","mit.nas.se"
"H4985","hebrew","מָתֹק","ma.taq"
"H4986","hebrew","מֶ֫תֶק","me.teq"
"H4987","hebrew","מֹ֫תֶק","mo.teq"
"H4988","hebrew","מָתָק","ma.taq"
"H4989","hebrew","מִתְקָה","mit.qah"
"H4990","hebrew","מִתְרְדָת","mit.re.dat"
"H4991","hebrew","מַתַּת","mat.tat"
"H4992","hebrew","מַתַּתָּה","mat.tat.tah"
"H4993","hebrew","מַתִּתְיָ֫הוּ","mat.tit.yah"
"H4994","hebrew","נָא","na"
"H4995","hebrew","נָא","na"
"H4996","hebrew","נֹא","no"
"H4997","hebrew","נֹאד","nod"
"H4998","hebrew","נָאָה","na.ah"
"H4999","hebrew","נָוָה","na.ah"
"H5000","hebrew","נָאוֶה","na.eh"
"H5001","hebrew","נָאַם","na.am"
"H5002","hebrew","נְאֻם","ne.um"
"H5003","hebrew","נָאַף","na.aph"
"H5004","hebrew","נִאֻף","ni.uph"
"H5005","hebrew","נַאֲפוּף","na.a.phuph"
"H5006","hebrew","נָאַץ","na.ats"
"H5007a","hebrew","נְאָצָה","ne.a.tsah"
"H5007b","hebrew","נֶאָצָה","ne.a.tsah"
"H5008","hebrew","נָאַק","na.aq"
"H5009","hebrew","נְאָקָה","ne.a.qah"
"H5010","hebrew","נָאַר","na.ar"
"H5011","hebrew","נֹב","nov"
"H5012","hebrew","נָבָא","na.va"
"H5013","hebrew","נְבָא","ne.va"
"H5014","hebrew","נָבַב","na.vav"
"H5015a","hebrew","נְבוֹ","ne.vo"
"H5015b","hebrew","נְבוֹ","ne.vo"
"H5016","hebrew","נְבוּאָה","ne.vu.ah"
"H5017","hebrew","נְבוּאָה","ne.vu.ah"
"H5018","hebrew","נְבוּזַרְאֲדָן","ne.vu.zar.a.dan"
"H5019","hebrew","נְבוּכַדְרֶאצַּר, נְבוּכַדְנֶצַּר","ne.vu.khad.nets.tsar"
"H5020","hebrew","נְבוּכַדְרֶאצַּר, נְבוּכַדְנֶצַּר","ne.vu.khad.nets.tsar"
"H5021","hebrew","נְבוּשַׁזְבָּן","ne.vu.shaz.ban"
"H5022","hebrew","נָבוֹת","na.vot"
"H5023","hebrew","נְבִזְבָּה","ne.viz.bah"
"H5024","hebrew","נָבַח","na.vach"
"H5025","hebrew","נֹ֫בַח","no.vach"
"H5026","hebrew","נִבְחַז","niv.chaz"
"H5027","hebrew","נָבַט","na.vat"
"H5028","hebrew","נְבָט","ne.vat"
"H5029","hebrew","נְבִיא","ne.vi"
"H5030","hebrew","נָבִיא","na.vi"
"H5031","hebrew","נְבִיאָה","ne.vi.ah"
"H5032","hebrew","נְבָיוֹת","ne.va.vot"
"H5033","hebrew","נֵ֫בֶךְ","ne.vekh"
"H5034a","hebrew","נָבַל","na.val"
"H5034b","hebrew","נָבֵל","na.vel"
"H5035a","hebrew","נֵ֫בֶל","ne.vel"
"H5035b","hebrew","נֵ֫בֶל","ne.vel"
"H5036","hebrew","נָבָל","na.val"
"H5037","hebrew","נָבָל","na.val"
"H5038","hebrew","נְבֵלָה","ne.ve.lah"
"H5039","hebrew","נְבָלָה","ne.va.lah"
"H5040","hebrew","נַבְלוּת","nav.lut"
"H5041","hebrew","נְבַלָּ֑ט","ne.val.lat"
"H5042","hebrew","נָבַע","na.va"
"H5043","hebrew","נֶבְרַשְׁתָּא","nev.re.sah"
"H5044","hebrew","נִבְשָׁן","niv.shan"
"H5045","hebrew","נֶ֫גֶב","ne.gev"
"H5046","hebrew","נָגַד","na.gad"
"H5047","hebrew","נְגַד","ne.gad"
"H5048","hebrew","נֶ֫גֶד","ne.ged"
"H5049","hebrew","נֶ֫גֶד","ne.ged"
"H5050","hebrew","נָגַהּ","na.gah"
"H5051","hebrew","נֹ֫גַהּ","no.gah"
"H5052","hebrew","נֹ֫גַהּ","no.gah"
"H5053","hebrew","נֹ֫גַהּ","no.gah"
"H5054","hebrew","נְגֹהָה","ne.go.hah"
"H5055","hebrew","נָגַח","na.gach"
"H5056","hebrew","נַגָּח","nag.gach"
"H5057","hebrew","נָגִיד","na.gid"
"H5058","hebrew","נְגִינָה","ne.gi.nah"
"H5059","hebrew","נָגַן","na.gan"
"H5060","hebrew","נָגַע","na.ga"
"H5061","hebrew","נֶ֫גַע","ne.ga"
"H5062","hebrew","נָגַף","na.gaph"
"H5063","hebrew","נֶ֫גֶף","ne.geph"
"H5064","hebrew","נָגַר","na.gar"
"H5065","hebrew","נָגַשׂ","na.ga.s"
"H5066","hebrew","נָגַשׁ","na.gash"
"H5067","hebrew","נֵד","ned"
"H5068","hebrew","נָדַב","na.dav"
"H5069","hebrew","נְדַב","ne.dav"
"H5070","hebrew","נָדָב","na.dav"
"H5071","hebrew","נְדָבָה","ne.da.vah"
"H5072","hebrew","נְדַבְיָה","ne.dav.yah"
"H5073","hebrew","נִדְבָּךְ","nid.bakh"
"H5074","hebrew","נָדַד","na.dad"
"H5075","hebrew","נְדַד","ne.dad"
"H5076","hebrew","נְדוּד","na.dud"
"H5077a","hebrew","נָדָא","na.da"
"H5077b","hebrew","נָדָה","na.dah"
"H5078","hebrew","נֶ֑דֶה","ne.deh"
"H5079","hebrew","נִדָּה","nid.dah"
"H5080","hebrew","נָדַח","na.dach"
"H5081","hebrew","נָדִיב","na.div"
"H5082","hebrew","נְדִיבָה","ne.di.vah"
"H5083","hebrew","נָדָן","na.dan"
"H5084","hebrew","נָדָן","na.dan"
"H5085","hebrew","נִדְנֵ֑ה","nid.neh"
"H5086","hebrew","נָדַף","na.daph"
"H5087","hebrew","נָדַר","na.dar"
"H5088","hebrew","נֶ֫דֶר","ne.der"
"H5089","hebrew","נֹהַּ","no.ah"
"H5090a","hebrew","נָהַג","na.hag"
"H5090b","hebrew","נָהַג","na.hag"
"H5091","hebrew","נָהָה","na.hah"
"H5092","hebrew","נְהִי","ne.hi"
"H5093","hebrew","נִהְיָה","nih.yah"
"H5094a","hebrew","נְהִיר","ne.hir"
"H5094b","hebrew","נְהִירוּ","ne.hi.ru"
"H5095","hebrew","נָהַל","na.hal"
"H5096","hebrew","נַהֲלֹל","na.ha.lal"
"H5097","hebrew","נַהֲלֹל","na.ha.lol"
"H5098","hebrew","נָהַם","na.ham"
"H5099","hebrew","נַ֫הַם","na.ham"
"H5100","hebrew","נְהָמָה","ne.ha.mah"
"H5101","hebrew","נָהַק","na.haq"
"H5102a","hebrew","נָהַר","na.har"
"H5102b","hebrew","נָהַר","na.har"
"H5103","hebrew","נְהַר","ne.har"
"H5104","hebrew","נָהָר","na.har"
"H5105","hebrew","נְהָרָה","ne.ha.rah"
"H5106","hebrew","נוּא","nu"
"H5107","hebrew","נוּב","nuv"
"H5108a","hebrew","נוֹב","nov"
"H5108b","hebrew","נִיב","niv"
"H5109","hebrew","נוֹבָ֑י","no.vay"
"H5110","hebrew","נוּד","nud"
"H5111","hebrew","נוּד","nud"
"H5112","hebrew","נוֹד","nod"
"H5113","hebrew","נוֹד","nod"
"H5114","hebrew","נוֹדָ֑ב","no.dav"
"H5115a","hebrew","נָוָה","na.vah"
"H5115b","hebrew","נָוָה","na.vah"
"H5116a","hebrew","נָוֶה","na.veh"
"H5116b","hebrew","נָוֶה","na.veh"
"H5117","hebrew","נוּחַ","nu.ach"
"H5118","hebrew","נוּחַ","nu.ach"
"H5119","hebrew","נוֹחָה","no.chah"
"H5120","hebrew","נוּט","nut"
"H5121","hebrew","נָוִית","na.vit"
"H5122","hebrew","נְוָלוּ","ne.va.lu"
"H5123","hebrew","נוּם","num"
"H5124","hebrew","נוּמָה","nu.mah"
"H5125","hebrew","נוּן","nun"
"H5126","hebrew","נוּן","nun"
"H5127","hebrew","נוּס","nus"
"H5128","hebrew","נוּעַ","nu.a"
"H5129","hebrew","נוֹעַדְיָה","no.ad.yah"
"H5130a","hebrew","נוּף","nuph"
"H5130b","hebrew","נוּף","nuph"
"H5131","hebrew","נוֹף","noph"
"H5132a","hebrew","נָצָה","na.tsah"
"H5132b","hebrew","נָצַץ","na.tsats"
"H5133","hebrew","נוֹצָה","no.tsah"
"H5134","hebrew","נוּק","nuq"
"H5135","hebrew","נוּר","nur"
"H5136","hebrew","נוּשׁ","nush"
"H5137a","hebrew","נָזָה","na.zah"
"H5137b","hebrew","נָזָה","na.zah"
"H5138","hebrew","נָזִיד","na.zid"
"H5139","hebrew","נָזִיר","na.zir"
"H5140","hebrew","נָזַל","na.zal"
"H5141","hebrew","נֶ֫זֶם","ne.zem"
"H5142","hebrew","נְזַק","ne.zaq"
"H5143","hebrew","נֶ֫זֶק","ne.zeq"
"H5144a","hebrew","נָזַר","na.zar"
"H5144b","hebrew","נָזַר","na.zar"
"H5145","hebrew","נֵ֫זֶר","ne.zer"
"H5146","hebrew","נֹחַ","no.ach"
"H5147","hebrew","נַחְבִּי","nach.bi"
"H5148","hebrew","נָחָה","na.chah"
"H5149","hebrew","נְחוּם","ne.chum"
"H5150","hebrew","נִחוּם","ni.chum"
"H5151","hebrew","נַחוּם","na.chum"
"H5152","hebrew","נָחוֹר","na.chor"
"H5153","hebrew","נָחוּשׁ","na.chush"
"H5154","hebrew","נְחוּשָׁה","ne.chu.shah"
"H5155","hebrew","נְחִילָה","ne.chi.lah"
"H5156","hebrew","נָחִיר","ne.chir"
"H5157","hebrew","נָחַל","na.chal"
"H5158a","hebrew","נַ֫חַל","na.chal"
"H5158b","hebrew","נַ֫חַל","na.chal"
"H5159","hebrew","נַחֲלָה","na.cha.lah"
"H5160","hebrew","נַחֲלִיאֵל","na.cha.li.el"
"H5161","hebrew","נֶחֱלָמִי","ne.che.la.mi"
"H5162","hebrew","נָחַם","na.cham"
"H5163","hebrew","נַ֫חַם","na.cham"
"H5164","hebrew","נֹ֫חַם","no.cham"
"H5165","hebrew","נֶחָמָה","ne.cha.mah"
"H5166","hebrew","נְחֶמְיָה","ne.chem.yah"
"H5167","hebrew","נַחֲמָנִי","na.cha.ma.ni"
"H5168","hebrew","נַ֫חְנוּ","nach.nu"
"H5169","hebrew","נָחַץ","na.chats"
"H5170a","hebrew","נַ֫חַר","na.char"
"H5170b","hebrew","נַחֲרָה","na.cha.rah"
"H5171","hebrew","נַחֲרַי","na.cha.ray"
"H5172","hebrew","נָחַשׁ","na.chash"
"H5173","hebrew","נַ֫חַשׁ","na.chash"
"H5174","hebrew","נְחָשׁ","ne.chash"
"H5175","hebrew","נָחָשׁ","na.chash"
"H5176","hebrew","נָחָשׁ","na.chash"
"H5177","hebrew","נַחְשׁוֹן","nach.shon"
"H5178a","hebrew","נְחֹ֫שֶׁת","ne.cho.shet"
"H5178b","hebrew","נְחֹ֫שֶׁת","ne.cho.shet"
"H5179","hebrew","נְחֻשְׁתָּא","ne.chush.ta"
"H5180","hebrew","נְחֻשְׁתָּן","ne.chush.tan"
"H5181","hebrew","נָחֵת","na.chat"
"H5182","hebrew","נְחֵת","ne.chat"
"H5183a","hebrew","נַ֫חַת","na.chat"
"H5183b","hebrew","נַ֫חַת","na.chat"
"H5184","hebrew","נַ֫חַת","na.chat"
"H5185","hebrew","נָחֵת","na.chet"
"H5186","hebrew","נָטָה","na.tah"
"H5187","hebrew","נָטִיל","ne.til"
"H5188","hebrew","נְטִיפָה","ne.ti.phah"
"H5189","hebrew","נְטִישָׁה","ne.ti.shah"
"H5190","hebrew","נָטַל","na.tal"
"H5191","hebrew","נְטַל","ne.tal"
"H5192","hebrew","נֵ֫טֶל","ne.tel"
"H5193","hebrew","נָטַע","na.ta"
"H5194","hebrew","נֶ֫טַע","ne.ta"
"H5195","hebrew","נָטִיעַ","na.ti.a"
"H5196","hebrew","נְטָעִים","ne.ta.im"
"H5197","hebrew","נָטַף","na.taph"
"H5198a","hebrew","נָטָף","na.taph"
"H5198b","hebrew","נָטָף","na.taph"
"H5199","hebrew","נְטֹפָה","ne.to.phah"
"H5200","hebrew","נְטֹפָתִי","ne.to.pha.ti"
"H5201","hebrew","נָטַר","na.tar"
"H5202","hebrew","נְטַר","ne.tar"
"H5203","hebrew","נָטַשׁ","na.tash"
"H5204","hebrew","נִי","ni"
"H5205","hebrew","נִיד","nid"
"H5206","hebrew","נִידָה","ni.dah"
"H5207","hebrew","נִיחֹחַ","ni.cho.ach"
"H5208","hebrew","נִיחוֹחַ","ni.cho.ach"
"H5209","hebrew","נִין","nin"
"H5210","hebrew","נִינְוֵה","nin.veh"
"H5211","hebrew","נִיס","nis"
"H5212","hebrew","נִיסָן","ni.san"
"H5213","hebrew","נִיצוֹץ","ni.tsots"
"H5214","hebrew","נִיר","nir"
"H5215","hebrew","נִיר","nir"
"H5216a","hebrew","נֵר","ner"
"H5216b","hebrew","נִיר","nir"
"H5217","hebrew","נָכָא","na.kah"
"H5218a","hebrew","נָכָא","na.ka"
"H5218b","hebrew","נָכֵא","na.khe"
"H5219","hebrew","נְכֹאת","ne.khot"
"H5220","hebrew","נֶ֫כֶד","ne.khed"
"H5221","hebrew","נָכָה","na.khah"
"H5222","hebrew","נֵכֶה","ne.kheh"
"H5223","hebrew","נָכֵה","na.kheh"
"H5224","hebrew","נְכוֹ","ne.kho"
"H5225","hebrew","נָכוֹן","na.khon"
"H5226","hebrew","נֵכַח","ne.khach"
"H5227","hebrew","נֹ֫כַח","no.khach"
"H5228","hebrew","נָכֹחַ","na.kho.ach"
"H5229","hebrew","נְכֹחָה","ne.kho.chah"
"H5230","hebrew","נָכַל","na.khal"
"H5231","hebrew","נֵ֫כֶל","ne.khel"
"H5232","hebrew","נְכַס","ne.khas"
"H5233","hebrew","נֶ֫כֶס","ne.khes"
"H5234a","hebrew","נָכַר","na.khar"
"H5234b","hebrew","נָכַר","na.khar"
"H5235","hebrew","נֶ֫כֶר","ne.kher"
"H5236","hebrew","נֵכָר","ne.khar"
"H5237","hebrew","נׇכְרִי","nokh.ri"
"H5238","hebrew","נְכֹת","ne.khot"
"H5239","hebrew","נָלָה","na.lah"
"H5240","hebrew","נְמִבְזֶה","ne.miv.zeh"
"H5241","hebrew","נְמוּאֵל","ne.mu.el"
"H5242","hebrew","נְמוּאֵלִי","ne.mu.e.li"
"H5243a","hebrew","מָלַל","ma.lal"
"H5243b","hebrew","נָמַל","na.mal"
"H5244","hebrew","נְמָלָה","ne.ma.lah"
"H5245","hebrew","נְמַר","ne.mar"
"H5246","hebrew","נָמֵר","na.mer"
"H5247","hebrew","נִמְרָה","nim.rah"
"H5248","hebrew","נִמְרֹד","nim.rod"
"H5249","hebrew","נִמְרִים","nim.rim"
"H5250","hebrew","נִמְשִׁי","nim.shi"
"H5251","hebrew","נֵס","nes"
"H5252","hebrew","נְסִבָּה","ne.sib.bah"
"H5253","hebrew","נָסַג","na.sag"
"H5254","hebrew","נָסָה","na.sah"
"H5255","hebrew","נָסַח","na.sach"
"H5256","hebrew","נְסַח","ne.sach"
"H5257a","hebrew","נָסִיךְ","ne.sikh"
"H5257b","hebrew","נָסִיךְ","ne.sikh"
"H5258a","hebrew","נָסַךְ","na.sakh"
"H5258b","hebrew","נָסַךְ","na.sakh"
"H5259","hebrew","נָסַךְ","na.sakh"
"H5260","hebrew","נְסַךְ","ne.sakh"
"H5261","hebrew","נְסַךְ","ne.sakh"
"H5262","hebrew","נֶ֫סֶךְ","ne.sekh"
"H5263","hebrew","נָסַס","na.sas"
"H5264","hebrew","נָסַס","na.sas"
"H5265","hebrew","נָסַע","na.sa"
"H5266","hebrew","סָלֵק","na.saq"
"H5267","hebrew","נְסַק","ne.saq"
"H5268","hebrew","נִסְרֹךְ","nis.rokh"
"H5269","hebrew","נֵעָה","ne.ah"
"H5270","hebrew","נֹעָה","no.ah"
"H5271a","hebrew","נְעוּרִים","na.ur"
"H5271b","hebrew","נְעוּרוֹת","na.ur"
"H5272","hebrew","נְעִיאֵל","ne.i.el"
"H5273a","hebrew","נָעִים","na.im"
"H5273b","hebrew","נָעִים","na.im"
"H5274a","hebrew","נָעַל","na.al"
"H5274b","hebrew","נָעַל","na.al"
"H5275","hebrew","נַ֫עַל","na.al"
"H5276","hebrew","נָעֵם","na.em"
"H5277","hebrew","נָ֑עַם","na.am"
"H5278","hebrew","נֹ֫עַם","no.am"
"H5279a","hebrew","נַעֲמָה","na.a.mah"
"H5279b","hebrew","נַעֲמָה","na.a.mah"
"H5280","hebrew","נַעֲמִי","na.a.mi"
"H5281","hebrew","נׇעֳמִי","no.o.mi"
"H5282","hebrew","נַעֲמָן","na.a.man"
"H5283","hebrew","נַעֲמָן","na.a.man"
"H5284","hebrew","נַעֲמָתִי","na.a.ma.ti"
"H5285","hebrew","נַעֲצוּץ","na.a.tsuts"
"H5286","hebrew","נָעַר","na.ar"
"H5287","hebrew","נָעַר","na.ar"
"H5288","hebrew","נַ֫עַר","na.ar"
"H5289","hebrew","נַ֫עַר","na.ar"
"H5290","hebrew","נֹ֫עַר","no.ar"
"H5291","hebrew","נַעֲרָה","na.a.rah"
"H5292a","hebrew","נַעֲרָה","na.a.rah"
"H5292b","hebrew","נַעֲרָה","na.a.rah"
"H5293","hebrew","נַעֲרַי","na.a.ray"
"H5294","hebrew","נְעַרְיָה","ne.ar.yah"
"H5295","hebrew","נַעֲרָן","na.a.ran"
"H5296","hebrew","נְעֹ֫רֶת","ne.o.ret"
"H5297","hebrew","נֹף, מֹף","noph"
"H5298","hebrew","נֶ֫פֶג","ne.pheg"
"H5299a","hebrew","נָפָה","na.phah"
"H5299b","hebrew","נָפָה","na.phah"
"H5300","hebrew","נְפִישְׁסִים, נפיסים","ne.phush.sim"
"H5301","hebrew","נָפַח","na.phach"
"H5302","hebrew","נֹ֫פַח","no.phach"
"H5303","hebrew","נְפִלִים","ne.phil"
"H5304","hebrew","נְפִיסִים","ne.phi.sim"
"H5305","hebrew","נָפִישׁ","na.phish"
"H5306","hebrew","נֹ֫פֶךְ","no.phekh"
"H5307","hebrew","נָפַל","na.phal"
"H5308","hebrew","נְפַל","ne.phal"
"H5309","hebrew","נֵ֫פֶל","ne.phel"
"H5310a","hebrew","נָפַץ","na.phats"
"H5310b","hebrew","נָפַץ","na.phats"
"H5311","hebrew","נֶ֫פֶץ","ne.phets"
"H5312","hebrew","נְפַק","ne.phaq"
"H5313","hebrew","נִפְקָא","niph.qa"
"H5314","hebrew","נָפַשׁ","na.phash"
"H5315","hebrew","נֶ֫פֶשׁ","ne.phesh"
"H5316","hebrew","נֶ֫פֶת","ne.phet"
"H5317","hebrew","נֹ֫פֶת","no.phet"
"H5318","hebrew","נֶפְתּוֹחַ","neph.to.ach"
"H5319","hebrew","נַפְתּוּלִים","naph.tul"
"H5320","hebrew","נַפְתֻּחִים","naph.tu.chim"
"H5321","hebrew","נַפְתָּלִי","naph.ta.li"
"H5322a","hebrew","נֵץ","nets"
"H5322b","hebrew","נֵץ","nets"
"H5323","hebrew","נָצָא","na.tsa"
"H5324","hebrew","נָצַב","na.tsav"
"H5325","hebrew","נִצָּב","nits.tsav"
"H5326","hebrew","נִצְבָּה","nits.bah"
"H5327a","hebrew","נָצָה","na.tsah"
"H5327b","hebrew","נָצָה","na.tsah"
"H5328","hebrew","נִצָּה","nits.tsah"
"H5329","hebrew","נָצַח","na.tsach"
"H5330","hebrew","נְצַח","ne.tsach"
"H5331","hebrew","נֵ֫צַח","ne.tsach"
"H5332","hebrew","נֵ֫צַח","ne.tsach"
"H5333","hebrew","נְצִיב","ne.tsiv"
"H5334","hebrew","נְצִיב","ne.tsiv"
"H5335","hebrew","נְצִיחַ","ne.tsi.ach"
"H5336","hebrew","נָצִיר","na.tsir"
"H5337","hebrew","נָצַל","na.tsal"
"H5338","hebrew","נְצַל","ne.tsal"
"H5339","hebrew","נִצָּן","nits.tsan"
"H5340","hebrew","נָצַץ","na.tsats"
"H5341","hebrew","נָצַר","na.tsar"
"H5342","hebrew","נֵ֫צֶר","ne.tser"
"H5343","hebrew","נְקֵא","ne.qe"
"H5344a","hebrew","נָקַב","na.qav"
"H5344b","hebrew","נָקַב","na.qav"
"H5345","hebrew","נֶ֫קֶב","ne.qev"
"H5346","hebrew","הַנֶּ֫קֶב","ne.qev"
"H5347","hebrew","נְקֵבָה","ne.qe.vah"
"H5348","hebrew","נָקֹד","na.qod"
"H5349","hebrew","נֹקֵד","no.qed"
"H5350","hebrew","נִקּוּד","niq.qud"
"H5351","hebrew","נְקֻדָּה","ne.qud.dah"
"H5352","hebrew","נָקָה","na.qah"
"H5353","hebrew","נְקוֹדָא","ne.qo.da"
"H5354","hebrew","נָקַט","na.qat"
"H5355a","hebrew","נָקִי","na.qi"
"H5355b","hebrew","נָקִיא","na.qi"
"H5356a","hebrew","נִקָּיוֹן","niq.qa.von"
"H5356b","hebrew","קֵהָיוֹן","qe.ha.yon"
"H5357","hebrew","נָקִיק","na.qiq"
"H5358","hebrew","נָקַם","na.qam"
"H5359","hebrew","נָקָם","na.qam"
"H5360","hebrew","נְקָמָה","ne.qa.mah"
"H5361","hebrew","נָקַע","na.qa"
