"verse_id","token_index","start_offset","end_offset","surface","normalized","strong_code","confidence","source"
"272","5","28","31","ver",,,,"ARC auto-tokenize"
"272","6","32","33","a",,,,"ARC auto-tokenize"
"272","7","34","40","cidade",,,,"ARC auto-tokenize"
"272","8","41","42","e",,,,"ARC auto-tokenize"
"272","9","43","44","a",,,,"ARC auto-tokenize"
"272","10","45","50","torre",,,,"ARC auto-tokenize"
"272","11","51","54","que",,,,"ARC auto-tokenize"
"272","12","55","57","os",,,,"ARC auto-tokenize"
"272","13","58","64","filhos",,,,"ARC auto-tokenize"
"272","14","65","68","dos",,,,"ARC auto-tokenize"
"272","15","69","75","homens",,,,"ARC auto-tokenize"
"272","16","76","86","edificavam",,,,"ARC auto-tokenize"
"273","0","0","1","e",,,,"ARC auto-tokenize"
"273","1","2","3","o",,,,"ARC auto-tokenize"
"273","2","4","10","SENHOR",,,,"ARC auto-tokenize"
"273","3","11","16","disse",,,,"ARC auto-tokenize"
"273","4","18","21","Eis",,,,"ARC auto-tokenize"
"273","5","22","25","que",,,,"ARC auto-tokenize"
"273","6","26","27","o",,,,"ARC auto-tokenize"
"273","7","28","32","povo",,,,"ARC auto-tokenize"
"273","8","33","34","é",,,,"ARC auto-tokenize"
"273","9","35","37","um",,,,"ARC auto-tokenize"
"273","10","39","40","e",,,,"ARC auto-tokenize"
"273","11","41","46","todos",,,,"ARC auto-tokenize"
"273","12","47","50","têm",,,,"ARC auto-tokenize"
"273","13","51","54","uma",,,,"ARC auto-tokenize"
"273","14","55","60","mesma",,,,"ARC auto-tokenize"
"273","15","61","67","língua",,,,"ARC auto-tokenize"
"273","16","69","70","e",,,,"ARC auto-tokenize"
"273","17","71","75","isto",,,,"ARC auto-tokenize"
"273","18","76","77","é",,,,"ARC auto-tokenize"
"273","19","78","79","o",,,,"ARC auto-tokenize"
"273","20","80","83","que",,,,"ARC auto-tokenize"
"273","21","84","91","começam",,,,"ARC auto-tokenize"
"273","22","92","93","a",,,,"ARC auto-tokenize"
"273","23","94","99","fazer",,,,"ARC auto-tokenize"
"273","24","101","102","e",,,,"ARC auto-tokenize"
"273","25","104","109","agora",,,,"ARC auto-tokenize"
"273","26","111","114","não",,,,"ARC auto-tokenize"
"273","27","115","121","haverá",,,,"ARC auto-tokenize"
"273","28","122","131","restrição",,,,"ARC auto-tokenize"
"273","29","132","136","para",,,,"ARC auto-tokenize"
"273","30","137","141","tudo",,,,"ARC auto-tokenize"
"273","31","142","143","o",,,,"ARC auto-tokenize"
"273","32","144","147","que",,,,"ARC auto-tokenize"
"273","33","148","152","eles",,,,"ARC auto-tokenize"
"273","34","153","163","intentarem",,,,"ARC auto-tokenize"
"273","35","164","169","fazer",,,,"ARC auto-tokenize"
"274","0","0","3","Eia",,,,"ARC auto-tokenize"
"274","1","5","13","desçamos",,,,"ARC auto-tokenize"
"274","2","14","15","e",,,,"ARC auto-tokenize"
"274","3","16","27","confundamos",,,,"ARC auto-tokenize"
"274","4","28","31","ali",,,,"ARC auto-tokenize"
"274","5","32","33","a",,,,"ARC auto-tokenize"
"274","6","34","37","sua",,,,"ARC auto-tokenize"
"274","7","38","44","língua",,,,"ARC auto-tokenize"
"274","8","46","50","para",,,,"ARC auto-tokenize"
"274","9","51","54","que",,,,"ARC auto-tokenize"
"274","10","55","58","não",,,,"ARC auto-tokenize"
"274","11","59","66","entenda",,,,"ARC auto-tokenize"
"274","12","67","69","um",,,,"ARC auto-tokenize"
"274","13","70","71","a",,,,"ARC auto-tokenize"
"274","14","72","78","língua",,,,"ARC auto-tokenize"
"274","15","79","81","do",,,,"ARC auto-tokenize"
"274","16","82","87","outro",,,,"ARC auto-tokenize"
"275","0","0","5","Assim",,,,"ARC auto-tokenize"
"275","1","7","8","o",,,,"ARC auto-tokenize"
"275","2","9","15","SENHOR",,,,"ARC auto-tokenize"
"275","3","16","18","os",,,,"ARC auto-tokenize"
"275","4","19","27","espalhou",,,,"ARC auto-tokenize"
"275","5","28","32","dali",,,,"ARC auto-tokenize"
"275","6","33","38","sobre",,,,"ARC auto-tokenize"
"275","7","39","40","a",,,,"ARC auto-tokenize"
"275","8","41","45","face",,,,"ARC auto-tokenize"
"275","9","46","48","de",,,,"ARC auto-tokenize"
"275","10","49","53","toda",,,,"ARC auto-tokenize"
"275","11","54","55","a",,,,"ARC auto-tokenize"
"275","12","56","61","terra",,,,"ARC auto-tokenize"
"275","13","63","64","e",,,,"ARC auto-tokenize"
"275","14","65","73","cessaram",,,,"ARC auto-tokenize"
"275","15","74","76","de",,,,"ARC auto-tokenize"
"275","16","77","85","edificar",,,,"ARC auto-tokenize"
"275","17","86","87","a",,,,"ARC auto-tokenize"
"275","18","88","94","cidade",,,,"ARC auto-tokenize"
"276","0","0","3","Por",,,,"ARC auto-tokenize"
"276","1","4","8","isso",,,,"ARC auto-tokenize"
"276","2","10","12","se",,,,"ARC auto-tokenize"
"276","3","13","19","chamou",,,,"ARC auto-tokenize"
"276","4","20","21","o",,,,"ARC auto-tokenize"
"276","5","22","25","seu",,,,"ARC auto-tokenize"
"276","6","26","30","nome",,,,"ARC auto-tokenize"
"276","7","31","36","Babel",,,,"ARC auto-tokenize"
"276","8","38","47","porquanto",,,,"ARC auto-tokenize"
"276","9","48","51","ali",,,,"ARC auto-tokenize"
"276","10","52","61","confundiu",,,,"ARC auto-tokenize"
"276","11","62","63","o",,,,"ARC auto-tokenize"
"276","12","64","70","SENHOR",,,,"ARC auto-tokenize"
"276","13","71","72","a",,,,"ARC auto-tokenize"
"276","14","73","79","língua",,,,"ARC auto-tokenize"
"276","15","80","82","de",,,,"ARC auto-tokenize"
"276","16","83","87","toda",,,,"ARC auto-tokenize"
"276","17","88","89","a",,,,"ARC auto-tokenize"
"276","18","90","95","terra",,,,"ARC auto-tokenize"
"276","19","96","97","e",,,,"ARC auto-tokenize"
"276","20","98","102","dali",,,,"ARC auto-tokenize"
"276","21","103","105","os",,,,"ARC auto-tokenize"
"276","22","106","114","espalhou",,,,"ARC auto-tokenize"
"276","23","115","116","o",,,,"ARC auto-tokenize"
"276","24","117","123","SENHOR",,,,"ARC auto-tokenize"
"276","25","124","129","sobre",,,,"ARC auto-tokenize"
"276","26","130","131","a",,,,"ARC auto-tokenize"
"276","27","132","136","face",,,,"ARC auto-tokenize"
"276","28","137","139","de",,,,"ARC auto-tokenize"
"276","29","140","144","toda",,,,"ARC auto-tokenize"
"276","30","145","146","a",,,,"ARC auto-tokenize"
"276","31","147","152","terra",,,,"ARC auto-tokenize"
"277","0","0","5","Estas",,,,"ARC auto-tokenize"
"277","1","6","9","são",,,,"ARC auto-tokenize"
"277","2","10","12","as",,,,"ARC auto-tokenize"
"277","3","13","21","gerações",,,,"ARC auto-tokenize"
"277","4","22","24","de",,,,"ARC auto-tokenize"
"277","5","25","28","Sem",,,,"ARC auto-tokenize"
"277","6","30","33","Sem",,,,"ARC auto-tokenize"
"277","7","34","37","era",,,,"ARC auto-tokenize"
"277","8","38","40","da",,,,"ARC auto-tokenize"
"277","9","41","46","idade",,,,"ARC auto-tokenize"
"277","10","47","49","de",,,,"ARC auto-tokenize"
"277","11","50","53","cem",,,,"ARC auto-tokenize"
"277","12","54","58","anos",,,,"ARC auto-tokenize"
"277","13","59","60","e",,,,"ARC auto-tokenize"
"277","14","61","66","gerou",,,,"ARC auto-tokenize"
"277","15","67","68","a",,,,"ARC auto-tokenize"
"277","16","69","77","Arfaxade",,,,"ARC auto-tokenize"
"277","17","79","83","dois",,,,"ARC auto-tokenize"
"277","18","84","88","anos",,,,"ARC auto-tokenize"
"277","19","89","95","depois",,,,"ARC auto-tokenize"
"277","20","96","98","do",,,,"ARC auto-tokenize"
"277","21","99","106","dilúvio",,,,"ARC auto-tokenize"
"278","0","0","1","E",,,,"ARC auto-tokenize"
"278","1","2","7","viveu",,,,"ARC auto-tokenize"
"278","2","8","11","Sem",,,,"ARC auto-tokenize"
"278","3","13","19","depois",,,,"ARC auto-tokenize"
"278","4","20","23","que",,,,"ARC auto-tokenize"
"278","5","24","29","gerou",,,,"ARC auto-tokenize"
"278","6","30","31","a",,,,"ARC auto-tokenize"
"278","7","32","40","Arfaxade",,,,"ARC auto-tokenize"
"278","8","42","52","quinhentos",,,,"ARC auto-tokenize"
"278","9","53","57","anos",,,,"ARC auto-tokenize"
"278","10","59","60","e",,,,"ARC auto-tokenize"
"278","11","61","66","gerou",,,,"ARC auto-tokenize"
"278","12","67","73","filhos",,,,"ARC auto-tokenize"
"278","13","74","75","e",,,,"ARC auto-tokenize"
"278","14","76","82","filhas",,,,"ARC auto-tokenize"
"279","0","0","1","E",,,,"ARC auto-tokenize"
"279","1","2","7","viveu",,,,"ARC auto-tokenize"
"279","2","8","16","Arfaxade",,,,"ARC auto-tokenize"
"279","3","17","23","trinta",,,,"ARC auto-tokenize"
"279","4","24","25","e",,,,"ARC auto-tokenize"
"279","5","26","31","cinco",,,,"ARC auto-tokenize"
"279","6","32","36","anos",,,,"ARC auto-tokenize"
"279","7","37","38","e",,,,"ARC auto-tokenize"
"279","8","39","44","gerou",,,,"ARC auto-tokenize"
"279","9","45","46","a",,,,"ARC auto-tokenize"
"279","10","47","51","Salá",,,,"ARC auto-tokenize"
"280","0","0","1","E",,,,"ARC auto-tokenize"
"280","1","2","7","viveu",,,,"ARC auto-tokenize"
"280","2","8","16","Arfaxade",,,,"ARC auto-tokenize"
"280","3","18","24","depois",,,,"ARC auto-tokenize"
"280","4","25","28","que",,,,"ARC auto-tokenize"
"280","5","29","34","gerou",,,,"ARC auto-tokenize"
"280","6","35","36","a",,,,"ARC auto-tokenize"
"280","7","37","41","Salá",,,,"ARC auto-tokenize"
"280","8","43","55","quatrocentos",,,,"ARC auto-tokenize"
"280","9","56","57","e",,,,"ARC auto-tokenize"
"280","10","58","62","três",,,,"ARC auto-tokenize"
"280","11","63","67","anos",,,,"ARC auto-tokenize"
"280","12","69","70","e",,,,"ARC auto-tokenize"
"280","13","71","76","gerou",,,,"ARC auto-tokenize"
"280","14","77","83","filhos",,,,"ARC auto-tokenize"
"280","15","84","85","e",,,,"ARC auto-tokenize"
"280","16","86","92","filhas",,,,"ARC auto-tokenize"
"281","0","0","1","E",,,,"ARC auto-tokenize"
"281","1","2","7","viveu",,,,"ARC auto-tokenize"
"281","2","8","12","Salá",,,,"ARC auto-tokenize"
"281","3","13","19","trinta",,,,"ARC auto-tokenize"
"281","4","20","24","anos",,,,"ARC auto-tokenize"
"281","5","25","26","e",,,,"ARC auto-tokenize"
"281","6","27","32","gerou",,,,"ARC auto-tokenize"
"281","7","33","34","a",,,,"ARC auto-tokenize"
"281","8","35","39","Éber",,,,"ARC auto-tokenize"
"282","0","0","1","E",,,,"ARC auto-tokenize"
"282","1","2","7","viveu",,,,"ARC auto-tokenize"
"282","2","8","12","Salá",,,,"ARC auto-tokenize"
"282","3","14","20","depois",,,,"ARC auto-tokenize"
"282","4","21","24","que",,,,"ARC auto-tokenize"
"282","5","25","30","gerou",,,,"ARC auto-tokenize"
"282","6","31","32","a",,,,"ARC auto-tokenize"
"282","7","33","37","Éber",,,,"ARC auto-tokenize"
"282","8","39","51","quatrocentos",,,,"ARC auto-tokenize"
"282","9","52","53","e",,,,"ARC auto-tokenize"
"282","10","54","58","três",,,,"ARC auto-tokenize"
"282","11","59","63","anos",,,,"ARC auto-tokenize"
"282","12","65","66","e",,,,"ARC auto-tokenize"
"282","13","67","72","gerou",,,,"ARC auto-tokenize"
"282","14","73","79","filhos",,,,"ARC auto-tokenize"
"282","15","80","81","e",,,,"ARC auto-tokenize"
"282","16","82","88","filhas",,,,"ARC auto-tokenize"
"283","0","0","1","E",,,,"ARC auto-tokenize"
"283","1","2","7","viveu",,,,"ARC auto-tokenize"
"283","2","8","12","Éber",,,,"ARC auto-tokenize"
"283","3","13","19","trinta",,,,"ARC auto-tokenize"
"283","4","20","21","e",,,,"ARC auto-tokenize"
"283","5","22","28","quatro",,,,"ARC auto-tokenize"
"283","6","29","33","anos",,,,"ARC auto-tokenize"
"283","7","34","35","e",,,,"ARC auto-tokenize"
"283","8","36","41","gerou",,,,"ARC auto-tokenize"
"283","9","42","43","a",,,,"ARC auto-tokenize"
"283","10","44","51","Pelegue",,,,"ARC auto-tokenize"
"284","0","0","1","E",,,,"ARC auto-tokenize"
"284","1","2","7","viveu",,,,"ARC auto-tokenize"
"284","2","8","12","Éber",,,,"ARC auto-tokenize"
"284","3","14","20","depois",,,,"ARC auto-tokenize"
"284","4","21","24","que",,,,"ARC auto-tokenize"
"284","5","25","30","gerou",,,,"ARC auto-tokenize"
"284","6","31","32","a",,,,"ARC auto-tokenize"
"284","7","33","40","Pelegue",,,,"ARC auto-tokenize"
"284","8","42","54","quatrocentos",,,,"ARC auto-tokenize"
"284","9","55","56","e",,,,"ARC auto-tokenize"
"284","10","57","63","trinta",,,,"ARC auto-tokenize"
"284","11","64","68","anos",,,,"ARC auto-tokenize"
"284","12","70","71","e",,,,"ARC auto-tokenize"
"284","13","72","77","gerou",,,,"ARC auto-tokenize"
"284","14","78","84","filhos",,,,"ARC auto-tokenize"
"284","15","85","86","e",,,,"ARC auto-tokenize"
"284","16","87","93","filhas",,,,"ARC auto-tokenize"
"285","0","0","1","E",,,,"ARC auto-tokenize"
"285","1","2","7","viveu",,,,"ARC auto-tokenize"
"285","2","8","15","Pelegue",,,,"ARC auto-tokenize"
"285","3","16","22","trinta",,,,"ARC auto-tokenize"
"285","4","23","27","anos",,,,"ARC auto-tokenize"
"285","5","28","29","e",,,,"ARC auto-tokenize"
"285","6","30","35","gerou",,,,"ARC auto-tokenize"
"285","7","36","37","a",,,,"ARC auto-tokenize"
"285","8","38","41","Reú",,,,"ARC auto-tokenize"
"286","0","0","1","E",,,,"ARC auto-tokenize"
"286","1","2","7","viveu",,,,"ARC auto-tokenize"
"286","2","8","15","Pelegue",,,,"ARC auto-tokenize"
"286","3","17","23","depois",,,,"ARC auto-tokenize"
"286","4","24","27","que",,,,"ARC auto-tokenize"
"286","5","28","33","gerou",,,,"ARC auto-tokenize"
"286","6","34","35","a",,,,"ARC auto-tokenize"
"286","7","36","39","Reú",,,,"ARC auto-tokenize"
"286","8","41","49","duzentos",,,,"ARC auto-tokenize"
"286","9","50","51","e",,,,"ARC auto-tokenize"
"286","10","52","56","nove",,,,"ARC auto-tokenize"
"286","11","57","61","anos",,,,"ARC auto-tokenize"
"286","12","63","64","e",,,,"ARC auto-tokenize"
"286","13","65","70","gerou",,,,"ARC auto-tokenize"
"286","14","71","77","filhos",,,,"ARC auto-tokenize"
"286","15","78","79","e",,,,"ARC auto-tokenize"
"286","16","80","86","filhas",,,,"ARC auto-tokenize"
"287","0","0","1","E",,,,"ARC auto-tokenize"
"287","1","2","7","viveu",,,,"ARC auto-tokenize"
"287","2","8","11","Reú",,,,"ARC auto-tokenize"
"287","3","12","18","trinta",,,,"ARC auto-tokenize"
"287","4","19","20","e",,,,"ARC auto-tokenize"
"287","5","21","25","dois",,,,"ARC auto-tokenize"
"287","6","26","30","anos",,,,"ARC auto-tokenize"
"287","7","31","32","e",,,,"ARC auto-tokenize"
"287","8","33","38","gerou",,,,"ARC auto-tokenize"
"287","9","39","40","a",,,,"ARC auto-tokenize"
"287","10","41","48","Serugue",,,,"ARC auto-tokenize"
"288","0","0","1","E",,,,"ARC auto-tokenize"
"288","1","2","7","viveu",,,,"ARC auto-tokenize"
"288","2","8","11","Reú",,,,"ARC auto-tokenize"
"288","3","13","19","depois",,,,"ARC auto-tokenize"
"288","4","20","23","que",,,,"ARC auto-tokenize"
"288","5","24","29","gerou",,,,"ARC auto-tokenize"
"288","6","30","31","a",,,,"ARC auto-tokenize"
"288","7","32","39","Serugue",,,,"ARC auto-tokenize"
"288","8","41","49","duzentos",,,,"ARC auto-tokenize"
"288","9","50","51","e",,,,"ARC auto-tokenize"
"288","10","52","56","sete",,,,"ARC auto-tokenize"
"288","11","57","61","anos",,,,"ARC auto-tokenize"
"288","12","63","64","e",,,,"ARC auto-tokenize"
"288","13","65","70","gerou",,,,"ARC auto-tokenize"
"288","14","71","77","filhos",,,,"ARC auto-tokenize"
"288","15","78","79","e",,,,"ARC auto-tokenize"
"288","16","80","86","filhas",,,,"ARC auto-tokenize"
"289","0","0","1","E",,,,"ARC auto-tokenize"
"289","1","2","7","viveu",,,,"ARC auto-tokenize"
"289","2","8","15","Serugue",,,,"ARC auto-tokenize"
"289","3","16","22","trinta",,,,"ARC auto-tokenize"
"289","4","23","27","anos",,,,"ARC auto-tokenize"
"289","5","28","29","e",,,,"ARC auto-tokenize"
"289","6","30","35","gerou",,,,"ARC auto-tokenize"
"289","7","36","37","a",,,,"ARC auto-tokenize"
"289","8","38","42","Naor",,,,"ARC auto-tokenize"
"290","0","0","1","E",,,,"ARC auto-tokenize"
"290","1","2","7","viveu",,,,"ARC auto-tokenize"
"290","2","8","15","Serugue",,,,"ARC auto-tokenize"
"290","3","17","23","depois",,,,"ARC auto-tokenize"
"290","4","24","27","que",,,,"ARC auto-tokenize"
"290","5","28","33","gerou",,,,"ARC auto-tokenize"
"290","6","34","35","a",,,,"ARC auto-tokenize"
"290","7","36","40","Naor",,,,"ARC auto-tokenize"
"290","8","42","50","duzentos",,,,"ARC auto-tokenize"
"290","9","51","55","anos",,,,"ARC auto-tokenize"
"290","10","57","58","e",,,,"ARC auto-tokenize"
"290","11","59","64","gerou",,,,"ARC auto-tokenize"
"290","12","65","71","filhos",,,,"ARC auto-tokenize"
"290","13","72","73","e",,,,"ARC auto-tokenize"
"290","14","74","80","filhas",,,,"ARC auto-tokenize"
"291","0","0","1","E",,,,"ARC auto-tokenize"
"291","1","2","7","viveu",,,,"ARC auto-tokenize"
"291","2","8","12","Naor",,,,"ARC auto-tokenize"
"291","3","13","18","vinte",,,,"ARC auto-tokenize"
"291","4","19","20","e",,,,"ARC auto-tokenize"
"291","5","21","25","nove",,,,"ARC auto-tokenize"
"291","6","26","30","anos",,,,"ARC auto-tokenize"
"291","7","31","32","e",,,,"ARC auto-tokenize"
"291","8","33","38","gerou",,,,"ARC auto-tokenize"
"291","9","39","40","a",,,,"ARC auto-tokenize"
"291","10","41","45","Tera",,,,"ARC auto-tokenize"
"292","0","0","1","E",,,,"ARC auto-tokenize"
"292","1","2","7","viveu",,,,"ARC auto-tokenize"
"292","2","8","12","Naor",,,,"ARC auto-tokenize"
"292","3","14","20","depois",,,,"ARC auto-tokenize"
"292","4","21","24","que",,,,"ARC auto-tokenize"
"292","5","25","30","gerou",,,,"ARC auto-tokenize"
"292","6","31","32","a",,,,"ARC auto-tokenize"
"292","7","33","37","Tera",,,,"ARC auto-tokenize"
"292","8","39","44","cento",,,,"ARC auto-tokenize"
"292","9","45","46","e",,,,"ARC auto-tokenize"
"292","10","47","55","dezenove",,,,"ARC auto-tokenize"
"292","11","56","60","anos",,,,"ARC auto-tokenize"
"292","12","62","63","e",,,,"ARC auto-tokenize"
"292","13","64","69","gerou",,,,"ARC auto-tokenize"
"292","14","70","76","filhos",,,,"ARC auto-tokenize"
"292","15","77","78","e",,,,"ARC auto-tokenize"
"292","16","79","85","filhas",,,,"ARC auto-tokenize"
"293","0","0","1","E",,,,"ARC auto-tokenize"
"293","1","2","7","viveu",,,,"ARC auto-tokenize"
"293","2","8","12","Tera",,,,"ARC auto-tokenize"
"293","3","13","20","setenta",,,,"ARC auto-tokenize"
"293","4","21","25","anos",,,,"ARC auto-tokenize"
"293","5","26","27","e",,,,"ARC auto-tokenize"
"293","6","28","33","gerou",,,,"ARC auto-tokenize"
"293","7","34","35","a",,,,"ARC auto-tokenize"
"293","8","36","41","Abrão",,,,"ARC auto-tokenize"
"293","9","43","44","a",,,,"ARC auto-tokenize"
"293","10","45","49","Naor",,,,"ARC auto-tokenize"
"293","11","50","51","e",,,,"ARC auto-tokenize"
"293","12","52","53","a",,,,"ARC auto-tokenize"
"293","13","54","58","Harã",,,,"ARC auto-tokenize"
"294","0","0","1","E",,,,"ARC auto-tokenize"
"294","1","2","7","estas",,,,"ARC auto-tokenize"
"294","2","8","11","são",,,,"ARC auto-tokenize"
"294","3","12","14","as",,,,"ARC auto-tokenize"
"294","4","15","23","gerações",,,,"ARC auto-tokenize"
"294","5","24","26","de",,,,"ARC auto-tokenize"
"294","6","27","31","Tera",,,,"ARC auto-tokenize"
"294","7","33","37","Tera",,,,"ARC auto-tokenize"
"294","8","38","43","gerou",,,,"ARC auto-tokenize"
"294","9","44","45","a",,,,"ARC auto-tokenize"
"294","10","46","51","Abrão",,,,"ARC auto-tokenize"
"294","11","53","54","a",,,,"ARC auto-tokenize"
"294","12","55","59","Naor",,,,"ARC auto-tokenize"
"294","13","60","61","e",,,,"ARC auto-tokenize"
"294","14","62","63","a",,,,"ARC auto-tokenize"
"294","15","64","68","Harã",,,,"ARC auto-tokenize"
"294","16","70","71","e",,,,"ARC auto-tokenize"
"294","17","72","76","Harã",,,,"ARC auto-tokenize"
"294","18","77","82","gerou",,,,"ARC auto-tokenize"
"294","19","83","84","a",,,,"ARC auto-tokenize"
"294","20","85","87","Ló",,,,"ARC auto-tokenize"
"295","0","0","1","E",,,,"ARC auto-tokenize"
"295","1","2","8","morreu",,,,"ARC auto-tokenize"
"295","2","9","13","Harã",,,,"ARC auto-tokenize"
"295","3","15","22","estando",,,,"ARC auto-tokenize"
"295","4","23","26","seu",,,,"ARC auto-tokenize"
"295","5","27","30","pai",,,,"ARC auto-tokenize"
"295","6","31","35","Tera",,,,"ARC auto-tokenize"
"295","7","36","41","ainda",,,,"ARC auto-tokenize"
"295","8","42","46","vivo",,,,"ARC auto-tokenize"
"295","9","48","50","na",,,,"ARC auto-tokenize"
"295","10","51","56","terra",,,,"ARC auto-tokenize"
"295","11","57","59","do",,,,"ARC auto-tokenize"
"295","12","60","63","seu",,,,"ARC auto-tokenize"
"295","13","64","74","nascimento",,,,"ARC auto-tokenize"
"295","14","76","78","em",,,,"ARC auto-tokenize"
"295","15","79","81","Ur",,,,"ARC auto-tokenize"
"295","16","82","85","dos",,,,"ARC auto-tokenize"
"295","17","86","93","caldeus",,,,"ARC auto-tokenize"
"296","0","0","1","E",,,,"ARC auto-tokenize"
"296","1","2","9","tomaram",,,,"ARC auto-tokenize"
"296","2","10","15","Abrão",,,,"ARC auto-tokenize"
"296","3","16","17","e",,,,"ARC auto-tokenize"
"296","4","18","22","Naor",,,,"ARC auto-tokenize"
"296","5","23","31","mulheres",,,,"ARC auto-tokenize"
"296","6","32","36","para",,,,"ARC auto-tokenize"
"296","7","37","39","si",,,,"ARC auto-tokenize"
"296","8","41","42","o",,,,"ARC auto-tokenize"
"296","9","43","47","nome",,,,"ARC auto-tokenize"
"296","10","48","50","da",,,,"ARC auto-tokenize"
"296","11","51","57","mulher",,,,"ARC auto-tokenize"
"296","12","58","60","de",,,,"ARC auto-tokenize"
"296","13","61","66","Abrão",,,,"ARC auto-tokenize"
"296","14","67","70","era",,,,"ARC auto-tokenize"
"296","15","71","76","Sarai",,,,"ARC auto-tokenize"
"296","16","78","79","e",,,,"ARC auto-tokenize"
"296","17","80","81","o",,,,"ARC auto-tokenize"
"296","18","82","86","nome",,,,"ARC auto-tokenize"
"296","19","87","89","da",,,,"ARC auto-tokenize"
"296","20","90","96","mulher",,,,"ARC auto-tokenize"
"296","21","97","99","de",,,,"ARC auto-tokenize"
"296","22","100","104","Naor",,,,"ARC auto-tokenize"
"296","23","105","108","era",,,,"ARC auto-tokenize"
"296","24","109","114","Milca",,,,"ARC auto-tokenize"
"296","25","116","121","filha",,,,"ARC auto-tokenize"
"296","26","122","124","de",,,,"ARC auto-tokenize"
"296","27","125","129","Harã",,,,"ARC auto-tokenize"
"296","28","131","134","pai",,,,"ARC auto-tokenize"
"296","29","135","137","de",,,,"ARC auto-tokenize"
"296","30","138","143","Milca",,,,"ARC auto-tokenize"
"296","31","144","145","e",,,,"ARC auto-tokenize"
"296","32","146","149","pai",,,,"ARC auto-tokenize"
"296","33","150","152","de",,,,"ARC auto-tokenize"
"296","34","153","157","Iscá",,,,"ARC auto-tokenize"
"297","0","0","1","E",,,,"ARC auto-tokenize"
"297","1","2","7","Sarai",,,,"ARC auto-tokenize"
"297","2","8","11","foi",,,,"ARC auto-tokenize"
"297","3","12","19","estéril",,,,"ARC auto-tokenize"
"297","4","20","21","e",,,,"ARC auto-tokenize"
"297","5","22","25","não",,,,"ARC auto-tokenize"
"297","6","26","31","tinha",,,,"ARC auto-tokenize"
"297","7","32","38","filhos",,,,"ARC auto-tokenize"
"298","0","0","1","E",,,,"ARC auto-tokenize"
"298","1","2","7","tomou",,,,"ARC auto-tokenize"
"298","2","8","12","Tera",,,,"ARC auto-tokenize"
"298","3","13","14","a",,,,"ARC auto-tokenize"
"298","4","15","20","Abrão",,,,"ARC auto-tokenize"
"298","5","22","25","seu",,,,"ARC auto-tokenize"
"298","6","26","31","filho",,,,"ARC auto-tokenize"
"298","7","33","34","e",,,,"ARC auto-tokenize"
"298","8","35","36","a",,,,"ARC auto-tokenize"
"298","9","37","39","Ló",,,,"ARC auto-tokenize"
"298","10","41","46","filho",,,,"ARC auto-tokenize"
"298","11","47","49","de",,,,"ARC auto-tokenize"
"298","12","50","54","Harã",,,,"ARC auto-tokenize"
"298","13","56","61","filho",,,,"ARC auto-tokenize"
"298","14","62","64","de",,,,"ARC auto-tokenize"
"298","15","65","68","seu",,,,"ARC auto-tokenize"
"298","16","69","74","filho",,,,"ARC auto-tokenize"
"298","17","76","77","e",,,,"ARC auto-tokenize"
"298","18","78","79","a",,,,"ARC auto-tokenize"
"298","19","80","85","Sarai",,,,"ARC auto-tokenize"
"298","20","87","90","sua",,,,"ARC auto-tokenize"
"298","21","91","95","nora",,,,"ARC auto-tokenize"
"298","22","97","103","mulher",,,,"ARC auto-tokenize"
"298","23","104","106","de",,,,"ARC auto-tokenize"
"298","24","107","110","seu",,,,"ARC auto-tokenize"
"298","25","111","116","filho",,,,"ARC auto-tokenize"
"298","26","117","122","Abrão",,,,"ARC auto-tokenize"
"298","27","124","125","e",,,,"ARC auto-tokenize"
"298","28","126","130","saiu",,,,"ARC auto-tokenize"
"298","29","131","134","com",,,,"ARC auto-tokenize"
"298","30","135","139","eles",,,,"ARC auto-tokenize"
"298","31","140","142","de",,,,"ARC auto-tokenize"
"298","32","143","145","Ur",,,,"ARC auto-tokenize"
"298","33","146","149","dos",,,,"ARC auto-tokenize"
"298","34","150","157","caldeus",,,,"ARC auto-tokenize"
"298","35","159","163","para",,,,"ARC auto-tokenize"
"298","36","164","166","ir",,,,"ARC auto-tokenize"
"298","37","167","168","à",,,,"ARC auto-tokenize"
"298","38","169","174","terra",,,,"ARC auto-tokenize"
"298","39","175","177","de",,,,"ARC auto-tokenize"
"298","40","178","183","Canaã",,,,"ARC auto-tokenize"
"298","41","185","186","e",,,,"ARC auto-tokenize"
"298","42","187","193","vieram",,,,"ARC auto-tokenize"
"298","43","194","197","até",,,,"ARC auto-tokenize"
"298","44","198","202","Harã",,,,"ARC auto-tokenize"
"298","45","203","204","e",,,,"ARC auto-tokenize"
"298","46","205","214","habitaram",,,,"ARC auto-tokenize"
"298","47","215","218","ali",,,,"ARC auto-tokenize"
"299","0","0","1","E",,,,"ARC auto-tokenize"
"299","1","2","7","foram",,,,"ARC auto-tokenize"
"299","2","8","10","os",,,,"ARC auto-tokenize"
"299","3","11","15","dias",,,,"ARC auto-tokenize"
"299","4","16","18","de",,,,"ARC auto-tokenize"
"299","5","19","23","Tera",,,,"ARC auto-tokenize"
"299","6","24","32","duzentos",,,,"ARC auto-tokenize"
"299","7","33","34","e",,,,"ARC auto-tokenize"
"299","8","35","40","cinco",,,,"ARC auto-tokenize"
"299","9","41","45","anos",,,,"ARC auto-tokenize"
